624,波多野 明慶," 参考書（さんこうしょ） : reference book 
 考古学（こうこがく） : archaeology",hatano_akiyoshi@example.com,0000,39,26,2,2019-08-21 14:33:50.120762
625,岡本 芳正," 補欠（ほけつ） : substitute, filling a vacancy 
 候補者（こうほしゃ） : candidate, applicant",okamoto_yoshimasa@example.com,0000,36,37,2,2019-08-21 14:33:51.120762
626,浦田 兼," 堅実な（けんじつな） : reliable, solid 
 堅固な（けんごな） : solid, firm",urata_ken@example.com,0000,21,6,0,2019-08-21 14:33:52.120762
627,松田 翔," 遠慮する（えんりょする） : refrain, exercise restraint 
 遠足（えんそく） : field trip",matsuda_shou@example.com,0000,33,43,3,2019-08-21 14:33:53.120762
628,関根 和香," 残念な（ざんねんな） : unfortunate, disappointing 
 残酷な（ざんこくな） : cruel",sekine_waka@example.com,0000,23,8,3,2019-08-21 14:33:54.120762
629,柳 博之," 等級（とうきゅう） : grade, class 
 等号（とうごう） : an equal sign",yanagi_hiroyuki@example.com,0000,39,37,1,2019-08-21 14:33:55.120762
630,城戸 明慶," 短歌（たんか） : Japanese poetic form 
 短気な（たんきな） : quick tempered",kido_akiyoshi@example.com,0000,50,15,2,2019-08-21 14:33:56.120762
631,立花 郁恵," 舞踊（ぶよう） : dance [n.] 
 踊る（おどる） : dance [v.i.]",tachibana_ikue@example.com,0000,24,21,1,2019-08-21 14:33:57.120762
632,島袋 陽子," 均整（きんせい） : symmetry, balance 
 均衡（きんこう） : equilibrium, balance",shimabukuro_youko@example.com,0000,19,32,1,2019-08-21 14:33:58.120762
633,中塚 涼子," 輪郭（りんかく） : contours, outlines 
 車輪（しゃりん） : wheel",nakaduka_ryouko@example.com,0000,33,33,3,2019-08-21 14:33:59.120762
634,広瀬 光," 並列する（へいれつする） : stand in a row 
 並（なみ） : common, ordinary, average",hirose_hikaru@example.com,0000,27,3,0,2019-08-21 14:34:00.120762
635,青木 たかお," 荒野（こうや/あらの） : wasteland, wilderness 
 荒涼たる（こうりょうたる） : desolate, dreary",aoki_takao@example.com,0000,46,9,3,2019-08-21 14:34:01.120762
636,森島 鉄二," 左右する（さゆうする） : influence, control, command 
 左派（さは） : (political) left wing",morishima_tetsuji@example.com,0000,44,18,2,2019-08-21 14:34:02.120762
637,後藤 景子," 主人（しゅじん） : one's own husband 
 主婦（しゅふ） : housewife",gotou_keiko@example.com,0000,48,5,1,2019-08-21 14:34:03.120762
638,布川 仁," 胃（い） : stomach 
 胃腸（いちょう） : stomach & intestines",fukawa_jin@example.com,0000,49,21,3,2019-08-21 14:34:04.120762
639,志田 聡," 歴訪する（れきほうする） : make a tour of 
 訪問する（ほうもんする） : visit [v.t.]",shida_satoshi@example.com,0000,43,26,2,2019-08-21 14:34:05.120762
640,菅井 聖陽," 活気（かっき） : liveliness 
 活字（かつじ） : moveable type",sugai_masaaki@example.com,0000,30,36,2,2019-08-21 14:34:06.120762
641,杉本 恵麻," 券（けん） : ticket, coupon, bond, certificate 
 券売機（けんばいき） : ticket machine",sugimoto_ema@example.com,0000,29,10,0,2019-08-21 14:34:07.120762
642,西野 美智子," 燃料（ねんりょう） : fuel 
 燃費（ねんぴ） : fuel, consumption, gas mileage",nishino_michiko@example.com,0000,34,46,3,2019-08-21 14:34:08.120762
643,豊原 拓郎," 誤字（ごじ） : misprint 
 誤算（ごさん） : miscalculation",toyohara_takurou@example.com,0000,33,16,2,2019-08-21 14:34:09.120762
644,高松 里穂," 星座（せいざ） : constellation 
 星雲（せいうん） : nebula, galaxy",takamatsu_riho@example.com,0000,46,6,3,2019-08-21 14:34:10.120762
645,沢田 千夏," 趣味（しゅみ） : hobby, interest, tastes 
 趣旨（しゅし） : object, goal",sawada_chinatsu@example.com,0000,34,41,3,2019-08-21 14:34:11.120762
646,阿井 一輝," 含蓄（がんちく） : significance, implication 
 含有する（がんゆうする） : contain, include",ai_kazuki@example.com,0000,33,40,2,2019-08-21 14:34:12.120762
647,小林 功補," 彼岸（ひがん） : equinoctial week 
 彼（かれ） : he, boyfriend",kobayashi_kousuke@example.com,0000,28,32,0,2019-08-21 14:34:13.120762
648,高瀬 慎之介," 陸（りく） : land, shore 
 陸地（りくち） : land",takase_shinnosuke@example.com,0000,35,8,3,2019-08-21 14:34:14.120762
649,中尾 弘也," 季節（きせつ） : season 
 季語（きご） : seasonal word",nakao_hironari@example.com,0000,25,24,3,2019-08-21 14:34:15.120762
650,寺西 みあ," 情（じょう） : feelings 
 感情（かんじょう） : emotion(s)",teranishi_mia@example.com,0000,45,42,3,2019-08-21 14:34:16.120762
651,曽根 仁," 浅海（せんかい） : shallow sea 
 浅学（せんがく） : superficial knowledge",sone_jin@example.com,0000,29,9,2,2019-08-21 14:34:17.120762
652,井沢 景子," 方向（ほうこう） : direction 
 方言（ほうげん） : dialect",izawa_keiko@example.com,0000,38,35,1,2019-08-21 14:34:18.120762
653,水田 コウ," 坊主（ぼうず） : Buddhist priest [derogatory] 
 お坊さん（おぼうさん） : Buddhist priest",mizuta_kou@example.com,0000,24,18,0,2019-08-21 14:34:19.120762
654,今村 彩華," 掘削する（くっさくする） : dig out, excavate 
 発掘する（はっくつする） : excavate, unearth, exhume",imamura_ayaka@example.com,0000,38,17,0,2019-08-21 14:34:20.120762
655,対馬 丈雄," 差（さ） : difference, variation 
 差額（さがく） : balance, difference, margin",tsushima_takeo@example.com,0000,32,42,3,2019-08-21 14:34:21.120762
656,菅沼 慶二," 出席する（しゅっせきする） : attend [v.i.] 
 欠席する（けっせきする） : be absent",suganuma_keiji@example.com,0000,37,38,0,2019-08-21 14:34:22.120762
657,北田 慢太郎," 意味（いみ） : meaning 
 意識（いしき） : consciousness",kitada_mantarou@example.com,0000,19,38,3,2019-08-21 14:34:23.120762
658,堀 美菜," 第一（だいいち） : first 
 第六感（だいろっかん） : sixth sense",hori_mina@example.com,0000,26,16,3,2019-08-21 14:34:24.120762
659,高柳 祐基," 好意（こうい） : good will 
 同好会（どうこうかい） : club of like-minded people",takayanagi_yuuki@example.com,0000,47,18,1,2019-08-21 14:34:25.120762
660,柄本 聖陽," 党（とう） : political party 
 党員（とういん） : party member",emoto_masaaki@example.com,0000,18,28,3,2019-08-21 14:34:26.120762
661,新垣 遥," 林業（りんぎょう） : forestry 
 森林（しんりん） : forest, woods",niigaki_haruka@example.com,0000,23,37,0,2019-08-21 14:34:27.120762
662,小高 陽子," 農民（のうみん） : farmers 
 農業（のうぎょう） : agriculture",kodaka_youko@example.com,0000,23,36,0,2019-08-21 14:34:28.120762
663,岩崎 綾," 騒音（そうおん） : noise 
 騒動（そうどう） : strife, riot, rebellion",iwasaki_aya@example.com,0000,47,27,2,2019-08-21 14:34:29.120762
664,古沢 妃里," 青春（せいしゅん） : springtime of life 
 青年（せいねん） : youth",furusawa_yuri@example.com,0000,21,14,1,2019-08-21 14:34:30.120762
665,大木 サンタマリア," 迷路（めいろ） : maze, labyrinth, blind alley 
 迷信（めいしん） : superstition",ooki_stmaria@example.com,0000,22,45,1,2019-08-21 14:34:31.120762
666,小原 瞬," 勉強する（べんきょうする） : study 
 勤勉な（きんべんな） : diligent",ohara_shun@example.com,0000,41,3,0,2019-08-21 14:34:32.120762
667,寺田 景子," 土曜日（どようび） : Saturday 
 土日（どにち） : Saturday and Sunday",terada_keiko@example.com,0000,32,41,0,2019-08-21 14:34:33.120762
668,浅川 雅之," 電話（でんわ） : telephone 
 会話（かいわ） : conversation",asakawa_masayuki@example.com,0000,44,1,3,2019-08-21 14:34:34.120762
669,大坪 奈央," 麦芽（ばくが） : malt 
 胚芽（はいが） : embryo bud, germ",ootsubo_nao@example.com,0000,34,18,2,2019-08-21 14:34:35.120762
670,杉下 和香," 商業（しょうぎょう） : commerce 
 商人（しょうにん） : merchant",sugishita_waka@example.com,0000,29,43,2,2019-08-21 14:34:36.120762
671,田端 祐基," 横浜市（よこはまし） : Yokohama city 
 都市（とし） : city, urban area",tabata_yuuki@example.com,0000,36,42,2,2019-08-21 14:34:37.120762
672,寺尾 草太," 各地（かくち） : each place 
 各国（かっこく） : each nation",terao_souta@example.com,0000,37,24,3,2019-08-21 14:34:38.120762
673,深沢 陽介," 氷山（ひょうざん） : iceberg 
 氷河（ひょうが） : glacier",fukazawa_yousuke@example.com,0000,21,21,3,2019-08-21 14:34:39.120762
674,島 豊," 装置（そうち） : equipment 
 服装（ふくそう） : dress, clothes, outfit",shima_yutaka@example.com,0000,21,41,2,2019-08-21 14:34:40.120762
675,杉浦 一代," 類似する（るいじする） : be analogous to [v.i.] 
 酷似する（こくじする） : have a striking resemblance [v.i.]",sugiura_kazuyo@example.com,0000,28,25,1,2019-08-21 14:34:41.120762
676,梅村 未華子," 困惑する（こんわくする） : be bewildered 
 困難（こんなん） : difficulty",umemura_mikako@example.com,0000,38,16,2,2019-08-21 14:34:42.120762
677,村岡 さやか," 外国（がいこく） : foreign country 
 外部（がいぶ） : the outside",muraoka_sayaka@example.com,0000,19,40,1,2019-08-21 14:34:43.120762
678,堀江 恵望子," 葉緑素（ようりょくそ） : chlorophyl 
 紅葉（こうよう） : autumn colors, autumn leaves",horie_emiko@example.com,0000,32,0,2,2019-08-21 14:34:44.120762
679,真田 長利," 冒険する（ぼうけんする） : go on an adventure, take a risk 
 探険する（たんけんする） : explore, go on an expedition",sanada_nagatoshi@example.com,0000,48,13,0,2019-08-21 14:34:45.120762
680,木戸 寛," 周囲（しゅうい） : perimeter, surroundings 
 周辺（しゅうへん） : outskirts, peripheral",kido_hiroshi@example.com,0000,30,9,3,2019-08-21 14:34:46.120762
681,秋葉 ヒロ," 煩悩（ぼんのう） : earthly desires, carnal desires 
 苦悩する（くのうする） : suffer, be anguished",akiba_hiro@example.com,0000,22,15,3,2019-08-21 14:34:47.120762
682,藤井 長利," 療法（りょうほう） : remedy, medical treatment 
 療養中（りょうようちゅう） : under medical care",fujii_nagatoshi@example.com,0000,40,10,1,2019-08-21 14:34:48.120762
683,金丸 明慶," 場所（ばしょ） : place 
 住所（じゅうしょ） : address",kanamaru_akiyoshi@example.com,0000,39,30,2,2019-08-21 14:34:49.120762
684,神野 徹," 利点（りてん） : advantage, point in favor 
 利益（りえき） : benefit, profit, gain [n.]",kamino_tooru@example.com,0000,38,46,3,2019-08-21 14:34:50.120762
685,阪本 詩織," 向上心（こうじょうしん） : aspiration 
 方向（ほうこう） : direction",sakamoto_shiori@example.com,0000,47,5,3,2019-08-21 14:34:51.120762
686,小菅 敦," 新聞（しんぶん） : newspaper 
 新年（しんねん） : New Year",kosuge_atsushi@example.com,0000,34,11,2,2019-08-21 14:34:52.120762
687,依田 あさみ," 控訴する（こうそする） : appeal [v.t.] 
 控除する（こうじょする） : deduct, subtract",yorita_asami@example.com,0000,30,6,3,2019-08-21 14:34:53.120762
688,布川 はるか," 皮膚（ひふ） : skin [n.] 
 皮肉（ひにく） : cynicism, sarcasm, irony, satire",fukawa_haruka@example.com,0000,35,37,0,2019-08-21 14:34:54.120762
689,大和田 優," 豆腐（とうふ） : tofu, bean-curd 
 豆乳（とうにゅう） : soy milk",oowada_yuu@example.com,0000,30,12,1,2019-08-21 14:34:55.120762
690,早美 慎之介," 仮名（かな） : kana (hiragana, katakana) 
 仮名（かめい） : pseudonym",hayami_shinnosuke@example.com,0000,23,44,1,2019-08-21 14:34:56.120762
691,小出 なぎさ," 染色（せんしょく） : staining, stain, dyeing 
 染料（せんりょう） : dyes",koide_nagisa@example.com,0000,32,40,3,2019-08-21 14:34:57.120762
692,田沢 誠一," 想像する（そうぞうする） : imagine 
 現像する（げんぞうする） : develop (film)",tazawa_seiichi@example.com,0000,19,46,2,2019-08-21 14:34:58.120762
693,池内 由樹," 馬車（ばしゃ） : horse-drawn vehicle 
 馬力（ばりき） : horse-power, h.p.",ikeuchi_yuki@example.com,0000,26,21,1,2019-08-21 14:34:59.120762
694,大下 早織," 隣人（りんじん） : neighbor 
 隣国（りんごく） : neighboring country",ooshita_saori@example.com,0000,32,45,0,2019-08-21 14:35:00.120762
695,倉田 愛梨," 脱衣所（だついじょ） : dressing room 
 脱線する（だっせんする） : digress, derail [v.i.]",kurata_airi@example.com,0000,27,15,1,2019-08-21 14:35:01.120762
696,藤沢 美優," 由緒（ゆいしょ） : lineage, history, pedigree 
 一緒（いっしょ） : together",fujisawa_myuu@example.com,0000,46,34,3,2019-08-21 14:35:02.120762
697,柴田 陽介," 飛行機（ひこうき） : airplane 
 飛行場（ひこうじょう） : airport",shibata_yousuke@example.com,0000,50,0,1,2019-08-21 14:35:03.120762
698,丸山 早紀," 超人（ちょうじん） : superman 
 超特急（ちょうとっきゅう） : super express",maruyama_saki@example.com,0000,22,45,1,2019-08-21 14:35:04.120762
699,柴田 慶太," 改革する（かいかくする） : reform 
 改良する（かいりょうする） : improve",shibata_keita@example.com,0000,29,9,2,2019-08-21 14:35:05.120762
700,広川 隼士," 福岡（ふくおか） : Fukuoka 
 福利（ふくり） : welfare",hirokawa_shunji@example.com,0000,31,13,2,2019-08-21 14:35:06.120762
701,田口 敦," 塗料（とりょう） : paints, painting material 
 塗装する（とそうする） : paint [v.t.]",taguchi_atsushi@example.com,0000,22,42,3,2019-08-21 14:35:07.120762
702,石川 郁恵," 降雨量（こううりょう） : amount of rainfall 
 以降（いこう） : hereafter, thereafter",ishikawa_ikue@example.com,0000,24,28,1,2019-08-21 14:35:08.120762
703,岩沢 莉央," 呼吸する（こきゅうする） : breathe 
 呼応する（こおうする） : respond, act in concert",iwasawa_rio@example.com,0000,48,9,2,2019-08-21 14:35:09.120762
704,星野 俊介," 離島（りとう） : outlying island 
 距離（きょり） : distance, range",hoshino_shunsuke@example.com,0000,25,19,1,2019-08-21 14:35:10.120762
705,奥田 礼子," 密林（みつりん） : dense forest, jungle 
 密度（みつど） : density",okuda_reiko@example.com,0000,20,1,3,2019-08-21 14:35:11.120762
706,磯部 美優," 涼風（りょうふう） : cool breeze, refreshing breeze 
 納涼（のうりょう） : cool of the summer evening",isobe_myuu@example.com,0000,31,22,0,2019-08-21 14:35:12.120762
707,小柳 璃子," 日本海（にほんかい） : Sea of Japan 
 航海（こうかい） : sailing",koyanagi_riko@example.com,0000,24,44,3,2019-08-21 14:35:13.120762
708,宮川 あい," 帽子（ぼうし） : hat 
 赤帽（あかぼう） : redcap, porter",miyakawa_ai@example.com,0000,35,34,0,2019-08-21 14:35:14.120762
709,小川 翔太," 朝刊（ちょうかん） : morning newspaper 
 夕刊（ゆうかん） : evening paper",ogawa_shouta@example.com,0000,45,5,2,2019-08-21 14:35:15.120762
710,石山 勝久," 交通事故（こうつうじこ） : traffic accident 
 普通（ふつう） : usually",ishiyama_katsuhisa@example.com,0000,39,10,0,2019-08-21 14:35:16.120762
711,高畑 さとみ," 日本的な（にほんてきな） : typically Japanese 
 歴史的な（れきしてきな） : historic",takabata_satomi@example.com,0000,50,46,1,2019-08-21 14:35:17.120762
712,小玉 浩正," 士官（しかん） : officer 
 士農工商（しのうこうしょう） : feudal hierarchy",kodama_hiromasa@example.com,0000,37,26,1,2019-08-21 14:35:18.120762
713,海老原 隆之介," 府立（ふりつ） : managed by an urban prefecture 
 首府（しゅふ） : metropolis",ebihara_ryuunosuke@example.com,0000,19,3,2,2019-08-21 14:35:19.120762
714,中井 博之," 道路（どうろ） : road 
 道場（どうじょう） : hall used for martial arts training",nakai_hiroyuki@example.com,0000,28,7,2,2019-08-21 14:35:20.120762
715,奥貫 まなみ," 免許（めんきょ） : license [n.] 
 特許（とっきょ） : patent [n.]",okunuki_manami@example.com,0000,30,12,3,2019-08-21 14:35:21.120762
716,渡部 貴嶺," 記事（きじ） : news story 
 記者（きしゃ） : reporter",watabe_takane@example.com,0000,33,18,3,2019-08-21 14:35:22.120762
717,永井 陽子," 票（ひょう） : label, ballot, vote 
 白票（はくひょう） : blank ballot, white ballot",nagai_youko@example.com,0000,23,21,3,2019-08-21 14:35:23.120762
718,岩下 菜摘," 製品（せいひん） : manufactured goods 
 製図（せいず） : drafting, drawing",iwashita_natsumi@example.com,0000,25,5,3,2019-08-21 14:35:24.120762
719,前原 しほり," 縦横に（じゅうおうに） : in all directions, freely 
 縦断する（じゅうだんする） : cut across, travel through",maehara_shihori@example.com,0000,36,28,0,2019-08-21 14:35:25.120762
720,篠田 理紗," 戸籍（こせき） : census, family register 
 戸主（こしゅ） : head of a household",shinoda_risa@example.com,0000,30,15,1,2019-08-21 14:35:26.120762
721,大村 真悠子," 責務（せきむ） : duty, obligation 
 責任（せきにん） : duty, responsibility",oomura_mayuko@example.com,0000,30,27,2,2019-08-21 14:35:27.120762
722,美輪 草太," 缶（かん） : can, tin 
 缶切り（かんきり） : can opener",miwa_souta@example.com,0000,41,29,3,2019-08-21 14:35:28.120762
723,西秋 扶樹," 仲介者（ちゅうかいしゃ） : mediator, go-between 
 仲裁人（ちゅうさいにん） : arbitrator, mediator",nishiaki_motoki@example.com,0000,33,39,3,2019-08-21 14:35:29.120762
724,大沼 浩太郎," 次回（じかい） : next time 
 次週（じしゅう） : next week",oonuma_koutarou@example.com,0000,20,26,3,2019-08-21 14:35:30.120762
725,筧 勝久," 尺八（しゃくはち） : bamboo flute, fellatio 
 尺度（しゃくど） : linear measure, scale",kakei_katsuhisa@example.com,0000,41,16,1,2019-08-21 14:35:31.120762
726,志水 淳子," 閉鎖的な（へいさてきな） : unsociable, closed 
 開閉する（かいへいする） : open and close",shimizu_atsuko@example.com,0000,37,25,3,2019-08-21 14:35:32.120762
727,若林 慶太," 麦秋（ばくしゅう） : early summer 
 麦芽（ばくが） : malt",wakabayashi_keita@example.com,0000,26,19,1,2019-08-21 14:35:33.120762
728,小畑 ひろ子," 過渡期（かとき） : transition period 
 渡航する（とこうする） : go on a voyage",obata_hiroko@example.com,0000,19,9,3,2019-08-21 14:35:34.120762
729,石崎 花緑," 散歩（さんぽ） : walk, stroll [n.] 
 散文（さんぶん） : prose",ishizaki_karoku@example.com,0000,44,31,2,2019-08-21 14:35:35.120762
730,野本 みあ," 人類学（じんるいがく） : anthropology 
 人生（じんせい） : (human) life",nomoto_mia@example.com,0000,40,45,2,2019-08-21 14:35:36.120762
731,筧 康文," 芸（げい） : art, performance 
 芸術（げいじゅつ） : fine arts",kakei_yasufumi@example.com,0000,35,24,0,2019-08-21 14:35:37.120762
732,大城 敏和," 鏡台（きょうだい） : dressing table 
 望遠鏡（ぼうえんきょう） : telescope",ooshiro_toshikazu@example.com,0000,34,7,1,2019-08-21 14:35:38.120762
733,立川 愛梨," 随分（ずいぶん） : extremely 
 多分（たぶん） : perhaps",tachikawa_airi@example.com,0000,44,36,1,2019-08-21 14:35:39.120762
734,井原 ヒロ," 失礼する（しつれいする） : be impolite 
 失業する（しつぎょうする） : become unemployed",ihara_hiro@example.com,0000,36,11,2,2019-08-21 14:35:40.120762
735,堀 綾," 抗争（こうそう） : resistance 
 不可抗力（ふかこうりょく） : irresistible force",hori_aya@example.com,0000,20,33,3,2019-08-21 14:35:41.120762
736,藤村 美智子," 引力（いんりょく） : gravity 
 強引な（ごういんな） : pushy",fujimura_michiko@example.com,0000,25,25,1,2019-08-21 14:35:42.120762
737,田辺 大," 太陽（たいよう） : sun 
 太鼓（たいこ） : drum",tanabe_masaru@example.com,0000,37,1,3,2019-08-21 14:35:43.120762
738,大坪 憲一," 違憲（いけん） : unconstitutionality 
 違和感（いわかん） : feeling that something is wrong",ootsubo_kenichi@example.com,0000,41,21,0,2019-08-21 14:35:44.120762
739,川村 小雁," 肌（はだ） : skin 
 肌身（はだみ） : body",kawamura_kogan@example.com,0000,32,44,0,2019-08-21 14:35:45.120762
740,末吉 陽子," 頂点（ちょうてん） : top, summit 
 頂上（ちょうじょう） : top, summit, peak",suekichi_youko@example.com,0000,20,10,1,2019-08-21 14:35:46.120762
741,坂上 礼子," 箱（はこ） : box 
 箱庭（はこにわ） : miniature garden",sakagami_reiko@example.com,0000,20,1,0,2019-08-21 14:35:47.120762
742,中野 華子," 四捨五入（ししゃごにゅう） : rounding up (fractions) 
 取捨選択（しゅしゃせんたく） : decision to adopt or reject",nakano_hanako@example.com,0000,24,22,1,2019-08-21 14:35:48.120762
743,北川 コウ," 千（せん） : 1000 
 三千（さんぜん） : 3000",kitakawa_kou@example.com,0000,22,11,1,2019-08-21 14:35:49.120762
744,秋山 恵子," 期間（きかん） : period 
 期限（きげん） : time limit, deadline",akiyama_keiko@example.com,0000,34,13,2,2019-08-21 14:35:50.120762
745,平田 杏," 汗腺（かんせん） : sweat gland 
 発汗する（はっかんする） : sweat [v.i.]",hirata_ann@example.com,0000,37,22,1,2019-08-21 14:35:51.120762
746,大熊 たまき," 二泊三日（にはくみっか） : 3 days 2 nights 
 一泊二食付き（いっぱくにしょくつき） : 2 meals included per night",ookuma_tamaki@example.com,0000,20,12,3,2019-08-21 14:35:52.120762
747,野田 太朗," 脈（みゃく） : pulse 
 脈拍（みゃくはく） : pulse, pulsation",noda_tarou@example.com,0000,27,21,1,2019-08-21 14:35:53.120762
748,岩井 徹平," 熟す（じゅくす） : ripen 
 熟語（じゅくご） : idiom",iwai_teppei@example.com,0000,49,37,3,2019-08-21 14:35:54.120762
749,石丸 勝久," 設備（せつび） : equipment, facilities 
 施設（しせつ） : institution, facility",ishimaru_katsuhisa@example.com,0000,26,9,2,2019-08-21 14:35:55.120762
750,奥山 耕司," 丸薬（がんやく） : pill 
 弾丸（だんがん） : bullet",okuyama_kouji@example.com,0000,18,45,0,2019-08-21 14:35:56.120762
751,内田 あや子," 町長（ちょうちょう） : town headman 
 町名（ちょうめい） : name of a town",uchida_ayako@example.com,0000,49,2,1,2019-08-21 14:35:57.120762
752,神山 フミヤ," 憲法（けんぽう） : constitution 
 憲章（けんしょう） : charter",kamiyama_fumiya@example.com,0000,31,7,1,2019-08-21 14:35:58.120762
753,牧田 美里," 殺人（さつじん） : murder 
 殺風景な（さっぷうけいな） : tasteless, dreary",makita_miri@example.com,0000,26,38,2,2019-08-21 14:35:59.120762
754,秋元 和之," 楽器（がっき） : musical instrument 
 音楽（おんがく） : music",akimoto_kazuyuki@example.com,0000,47,20,2,2019-08-21 14:36:00.120762
755,落合 徹," 選択する（せんたくする） : choose 
 選考する（せんこうする） : screen, select [v.t.]",ochiai_tohru@example.com,0000,36,40,3,2019-08-21 14:36:01.120762
756,真矢 みゆき," 迎賓館（げいひんかん） : reception hall 
 送迎バス（そうげいバス） : a pick up and drop off bus",maya_miyuki@example.com,0000,48,19,1,2019-08-21 14:36:02.120762
757,内村 里奈," 無料（むりょう） : free of charge 
 無職（むしょく） : unemployed",uchimura_rina@example.com,0000,41,7,2,2019-08-21 14:36:03.120762
758,鹿賀 恵梨香," 線（せん） : line [n.] 
 線路（せんろ） : train track",kaga_erika@example.com,0000,28,18,3,2019-08-21 14:36:04.120762
759,中本 鉄二," 修士（しゅうし） : Master's degree 
 研修（けんしゅう） : (in-service) training",nakamoto_tetsuji@example.com,0000,43,29,1,2019-08-21 14:36:05.120762
760,唐沢 栄一," 樹木（じゅもく） : trees and shrubs, arbor 
 樹脂（じゅし） : resin",karasawa_eiichi@example.com,0000,21,43,1,2019-08-21 14:36:06.120762
761,西脇 ひかり," 世界（せかい） : world 
 業界（ぎょうかい） : industry, business",nishiwaki_hikari@example.com,0000,29,20,3,2019-08-21 14:36:07.120762
762,堀 友以乃," 肩甲骨（けんこうこつ） : shoulder-blade 
 強肩（きょうけん） : strong throwing arm",hori_yuino@example.com,0000,23,39,1,2019-08-21 14:36:08.120762
763,梅本 秀樹," 岩石（がんせき） : rock [n.] 
 岩塩（がんえん） : rock salt",umemoto_hideki@example.com,0000,26,2,3,2019-08-21 14:36:09.120762
764,高倉 三郎," 服（ふく） : clothes 
 洋服（ようふく） : Western-style clothes",takakura_saburou@example.com,0000,39,29,1,2019-08-21 14:36:10.120762
765,浦田 涼子," 焼却する（しょうきゃくする） : incinerate, burn up 
 焼死する（しょうしする） : be burned to death",urata_ryouko@example.com,0000,28,14,0,2019-08-21 14:36:11.120762
766,内田 妃里," 貯水池（ちょすいち） : reservoir 
 預貯金（よちょきん） : deposits and savings",uchida_yuri@example.com,0000,29,22,0,2019-08-21 14:36:12.120762
767,北村 裕司," 皇后（こうごう） : empress 
 皇后陛下（こうごうへいか） : her majesty the Empress",kitamura_yuuji@example.com,0000,37,45,3,2019-08-21 14:36:13.120762
768,楠本 マサカズ," 城下町（じょうかまち） : castle town 
 城主（じょうしゅ） : lord of a castle",kusumoto_masakazu@example.com,0000,47,6,0,2019-08-21 14:36:14.120762
769,都築 小百合," 胸囲（きょうい） : chest measurement 
 胸中（きょうちゅう） : one's heart, one's mind",tsuduki_sayuri@example.com,0000,33,7,3,2019-08-21 14:36:15.120762
770,窪田 砂羽," 商店（しょうてん） : shop [n.] 
 書店（しょてん） : bookstore",kubota_sawa@example.com,0000,24,16,1,2019-08-21 14:36:16.120762
771,茂木 美月," 河川（かせん） : rivers and streams 
 河口（かこう） : mouth of river, estuary",mogi_miduki@example.com,0000,42,33,0,2019-08-21 14:36:17.120762
772,山中 栄一," 議会（ぎかい） : congress 
 議員（ぎいん） : member of congress",yamanaka_eiichi@example.com,0000,26,33,1,2019-08-21 14:36:18.120762
773,森川 美月," 柔道（じゅうどう） : judo 
 柔軟な（じゅうなんな） : flexible, lithe",morikawa_miduki@example.com,0000,19,39,2,2019-08-21 14:36:19.120762
774,内藤 幸子," 史跡（しせき） : historical landmark 
 史料（しりょう） : historical sources",naitou_sachiko@example.com,0000,30,9,2,2019-08-21 14:36:20.120762
775,北条 路子," 東京（とうきょう） : Tokyo 
 京都（きょうと） : Kyoto",houjou_michiko@example.com,0000,21,10,2,2019-08-21 14:36:21.120762
776,金児 里穂," 心理学（しんりがく） : psychology 
 心臓病（しんぞうびょう） : heart disease",kaneko_riho@example.com,0000,19,21,3,2019-08-21 14:36:22.120762
777,堀 結子," 枝葉末節（しようまっせつ） : inessentials 
 枝垂れ桜（しだれざくら） : weeping cherry",hori_yuuko@example.com,0000,47,16,1,2019-08-21 14:36:23.120762
778,戸塚 まひる," 勝敗（しょうはい） : victory or defeat 
 敗戦（はいせん） : defeat (in war)",toduka_mahiru@example.com,0000,33,21,1,2019-08-21 14:36:24.120762
779,塩沢 なつみ," 結婚式（けっこんしき） : wedding ceremony 
 卒業式（そつぎょうしき） : graduation ceremony",shiozawa_natsumi@example.com,0000,46,0,2,2019-08-21 14:36:25.120762
780,成海 美希," 舟航（しゅうこう） : boating, sailing 
 呉越同舟（ごえつどうしゅう） : bitter enemies in the same boat",narumi_miki@example.com,0000,48,40,3,2019-08-21 14:36:26.120762
781,奥 コウ," 倉庫（そうこ） : storehouse, warehouse 
 金庫（きんこ） : safe [n.]",oku_kou@example.com,0000,28,9,1,2019-08-21 14:36:27.120762
782,上野 薫," 厳冬（げんとう） : severe winter 
 威厳（いげん） : dignity",ueno_kaoru@example.com,0000,24,46,1,2019-08-21 14:36:28.120762
783,沢井 法子," 溶液（ようえき） : solution 
 溶岩（ようがん） : lava",sawai_noriko@example.com,0000,28,12,2,2019-08-21 14:36:29.120762
784,田上 龍吉," 貝（かい） : shell, shellfish 
 貝柱（かいばしら） : adductor muscle (of shellfish)",taue_ryuukichi@example.com,0000,38,27,1,2019-08-21 14:36:30.120762
785,綾小路 浩介," 家宅捜査（かたくそうさ） : household search 
 捜査する（そうさする） : investigate (a criminal case)",ayanokouji_kousuke@example.com,0000,19,0,3,2019-08-21 14:36:31.120762
786,阪口 ひろ子," 涙腺（るいせん） : tear gland 
 感涙（かんるい） : tears of gratitude",sakaguchi_hiroko@example.com,0000,36,30,0,2019-08-21 14:36:32.120762
787,大木 信輔," 翌日（よくじつ） : the next day 
 翌週（よくしゅう） : the following week",ooki_shinsuke@example.com,0000,38,45,3,2019-08-21 14:36:33.120762
